"project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min0_freq_range","min0_tag_duration","min1_voc","min1_start","min1_freq_range","min1_tag_duration","min2_voc","min2_start","min2_freq_range","min2_tag_duration","min3_voc","min3_start","min3_freq_range","min3_tag_duration","min4_voc","min4_start","min4_freq_range","min4_tag_duration","min5_voc","min5_start","min5_freq_range","min5_tag_duration","min6_voc","min6_start","min6_freq_range","min6_tag_duration","min7_voc","min7_start","min7_freq_range","min7_tag_duration","min8_voc","min8_start","min8_freq_range","min8_tag_duration","min9_voc","min9_start","min9_freq_range","min9_tag_duration","comment","species_comment","source_file_name"
"ABMI Ecosystem Health 2015","ABMI","857-NW","2015-05-23","5:53:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Michelle Knaggs","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0857-NW_0+1_20150523_055300.wac"
"ABMI Ecosystem Health 2015","ABMI","857-NW","2015-05-23","5:53:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Michelle Knaggs","ONE","Confident","Song","16.5","2.24kHz to 7.84kHz","2.56","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","14.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0857-NW_0+1_20150523_055300.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-1333-21-1","2015-05-23","5:53:00","Transcribed",52.019337,-112.946854,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-1333-21-1_20150523_055300.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-1333-21-1","2015-05-23","5:53:00","Transcribed",52.019337,-112.946854,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",2,"Alex MacPhail","ONE","Confident","Song","16.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-1333-21-1_20150523_055300.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-825-21-3","2015-05-23","5:53:00","Transcribed",54.811955,-111.665276,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","Song","8.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0825-21-3_20150523_055300.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-825-21-3","2015-05-23","5:53:00","Transcribed",54.811955,-111.665276,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Connor Charchuk","ONE","Confident","","","","","","","","","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0825-21-3_20150523_055300.wac"
"ABMI Ecosystem Health 2015","ABMI","15-SE","2015-05-24","5:51:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m1SPM+7mVS",0,0,0,0,"No audio quality issues",1,"Emily Upham-Mills","ONE","Confident","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","17.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0015-SE_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","359-SE","2015-05-24","5:51:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Graeme Nordell","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0359-SE_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","359-SE","2015-05-24","5:51:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",2,"Graeme Nordell","ONE","Confident","Song","33.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0359-SE_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","514-NW","2015-05-24","5:51:00","Transcribed",56.463573,-110.065025,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Natalie Sanchez","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","26.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0514-NW_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","664-SE","2015-05-24","5:51:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Graeme Nordell","ONE","Confident","Song","30.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","18.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0664-SE_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","825-SW","2015-05-24","5:51:00","Transcribed",54.811954,-111.665276,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m1SPM+7mVS",0,0,0,0,"No audio quality issues",1,"Emily Upham-Mills","ONE","Confident","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","28.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0825-SW_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","825-SW","2015-05-24","5:51:00","Transcribed",54.811954,-111.665276,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m1SPM+7mVS",0,0,0,0,"No audio quality issues",2,"Emily Upham-Mills","ONE","Confident","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","super far awayWIWR starts up right after 3 min","ABMI-0825-SW_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","825-SW","2015-05-24","5:51:00","Transcribed",54.811954,-111.665276,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m1SPM+7mVS",0,0,0,0,"No audio quality issues",3,"Emily Upham-Mills","ONE","Confident","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","55.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","loud and nearWIWR starts up right after 3 min","ABMI-0825-SW_0+1_20150524_055100.wac"
"ABMI Ecosystem Health 2015","ABMI","15-NW","2015-05-25","5:50:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Michelle Knaggs","ONE","Confident","","","","","Song","11.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0015-NW_0+1_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","265-SE","2015-05-25","5:50:00","Transcribed",58.207672,-112.842941,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Emily Upham-Mills","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0265-SE_0+1_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","265-SE","2015-05-25","5:50:00","Transcribed",58.207672,-112.842941,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Emily Upham-Mills","ONE","Confident","","","","","Song","23.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0265-SE_0+1_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","632-NW","2015-05-25","5:50:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",1,"Natalie Sanchez","ONE","Confident","","","","","","","","","Song","33.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0632-NW_0+1_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-574-21-4","2015-05-25","5:50:00","Transcribed",56.174919,-110.900429,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"Left Side Extra Static",1,"Scott Wilson","ONE","Confident","Song","4.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0574-21-4_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-574-21-4","2015-05-25","5:50:00","Transcribed",56.174919,-110.900429,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"Left Side Extra Static",2,"Scott Wilson","ONE","Confident","","","","","Song","31.5","2.24kHz to 7.84kHz","2.56","Song","15.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0574-21-4_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-927-21-4","2015-05-25","5:50:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","11.5","2.24kHz to 7.84kHz","2.56","Song","21.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0927-21-4_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-927-21-4","2015-05-25","5:50:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",2,"Nicole Boucher","ONE","Confident","","","","","","","","","Song","16.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0927-21-4_20150525_055000.wac"
"ABMI Ecosystem Health 2015","ABMI","294-SE","2015-05-26","5:49:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Emily Upham-Mills","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","27.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0294-SE_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","294-SE","2015-05-26","5:49:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Emily Upham-Mills","ONE","Confident","Song","33.5","2.24kHz to 7.84kHz","2.56","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0294-SE_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","359-NE","2015-05-26","5:49:00","Transcribed",57.454883,-111.054222,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,2,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0359-NE_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","514-NE","2015-05-26","5:49:00","Transcribed",56.463573,-110.06503,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0514-NE_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","574-SW","2015-05-26","5:49:00","Transcribed",56.174919,-110.90043,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"Right Channel Failed",1,"Michelle Knaggs","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","7.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0574-SW_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","825-NE","2015-05-26","5:49:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Graeme Nordell","ONE","Confident","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0825-NE_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","825-SE","2015-05-26","5:49:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0825-SE_0+1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-583-21-3","2015-05-26","5:49:00","Transcribed",56.663528,-117.947227,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",1,"Natalie Sanchez","ONE","Confident","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0583-21-3_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-744-21-1","2015-05-26","5:49:00","Transcribed",55.694748,-116.895493,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Natalie Sanchez","ONE","Confident","","","","","Song","7.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0744-21-1_20150526_054900.wac"
"ABMI Ecosystem Health 2015","ABMI","265-NE","2015-05-27","5:47:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Scott Wilson","ONE","Confident","Song","14.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0265-NE_0+1_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","265-SW","2015-05-27","5:47:00","Transcribed",58.207672,-112.842941,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",1,"Natalie Sanchez","ONE","Confident","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0265-SW_0+1_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","390-NW","2015-05-27","5:47:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Graeme Nordell","ONE","Confident","","","","","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","6.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0390-NW_0+1_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","857-NE","2015-05-27","5:47:00","Transcribed",54.640964,-111.759758,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","39.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0857-NE_0+1_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-477-21-2","2015-05-27","5:47:00","Transcribed",56.868309,-111.964401,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","","","","","","","","","Song","32.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0477-21-2_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-629-21-3","2015-05-27","5:47:00","Transcribed",56.092342,-113.575829,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",1,"Graeme Nordell","ONE","Confident","Song","26.5","2.24kHz to 7.84kHz","2.56","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0629-21-3_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","OG-ABMI-927-21-1","2015-05-27","5:47:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","19.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-0927-21-1_20150527_054700.wac"
"ABMI Ecosystem Health 2015","ABMI","512-NE","2015-05-28","5:46:00","Transcribed",56.56314,-110.7426,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","21.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0512-NE_0+1_20150528_054600.wac"
"ABMI Ecosystem Health 2015","ABMI","543-NE","2015-05-28","5:46:00","Transcribed",56.367294,-110.807022,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","15.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0543-NE_0+1_20150528_054600.wac"
"ABMI Ecosystem Health 2015","ABMI","543-NE","2015-05-28","5:46:00","Transcribed",56.367294,-110.807022,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",2,"Alex MacPhail","ONE","Confident","Song","17.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","LouderPretty sure UNPA call is TEWA","ABMI-0543-NE_0+1_20150528_054600.wac"
"ABMI Ecosystem Health 2015","ABMI","543-NE","2015-05-28","5:46:00","Transcribed",56.367294,-110.807022,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",3,"Alex MacPhail","ONE","Confident","","","","","","","","","Song","1.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0543-NE_0+1_20150528_054600.wac"
"ABMI Ecosystem Health 2015","ABMI","664-SW","2015-05-28","5:46:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","25.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0664-SW_0+1_20150528_054600.wac"
"ABMI Ecosystem Health 2015","ABMI","664-SW","2015-05-28","5:46:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Alex MacPhail","ONE","Confident","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0664-SW_0+1_20150528_054600.wac"
"ABMI Ecosystem Health 2015","ABMI","793-NE","2015-05-28","5:46:00","Transcribed",54.976463,-111.73012,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",1,"Graeme Nordell","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0793-NE_0+1_20150528_054600.wac"
